code_insee,nom_commune,annee,population
62104,Bellebrune,2016,382
62105,Belle-Et-Houllefort,2016,559
62106,Bellonne,2016,216
62107,Bénifontaine,2016,355
62108,Berck,2016,14368
62109,Bergueneuse,2016,217
62109,Bergueneuse,2016,217
62111,Berlencourt-Le-Cauroy,2016,281
62112,Berles-Au-Bois,2016,515
62113,Berles-Monchel,2016,490
62114,Bermicourt,2016,162
62115,Berneville,2016,490
62116,Bernieulles,2016,185
62117,Bertincourt,2016,921
62118,Béthonsart,2016,151
62119,Béthune,2016,25186
62120,Beugin,2016,473
62121,Beugnâtre,2016,170
62122,Beugny,2016,386
62123,Beussent,2016,552
62124,Beutin,2016,467
62125,Beuvrequen,2016,451
62126,Beuvry,2016,9587
62127,Bezinghem,2016,355
62128,Biache-Saint-Vaast,2016,4058
62129,Biefvillers-Lès-Bapaume,2016,92
62130,Bienvillers-Au-Bois,2016,642
62131,Bihucourt,2016,357
62132,Billy-Berclau,2016,4562
62133,Billy-Montigny,2016,8166
62134,Bimont,2016,116
62135,Blairville,2016,312
62137,Blangerval-Blangermont,2016,112
62138,Blangy-Sur-Ternoise,2016,722
62139,Blendecques,2016,5022
62140,Bléquin,2016,516
62141,Blessy,2016,866
62142,Blingel,2016,162
62143,Boffles,2016,52
62144,Boiry-Becquerelle,2016,433
62145,Boiry-Notre-Dame,2016,458
62146,Boiry-Saint-Martin,2016,278
62147,Boiry-Sainte-Rictrude,2016,404
62148,Bois-Bernard,2016,827
62149,Boisdinghem,2016,247
62150,Boisjean,2016,510
62151,Boisleux-Au-Mont,2016,519
62152,Boisleux-Saint-Marc,2016,254
62153,Bomy,2016,623
62154,Bonnières,2016,674
62155,Bonningues-Lès-Ardres,2016,665
62156,Bonningues-Lès-Calais,2016,574
62157,Boubers-Lès-Hesmond,2016,87
62158,Boubers-Sur-Canche,2016,592
62160,Boulogne-Sur-Mer,2016,41669
62161,Bouquehault,2016,755
62162,Bourecq,2016,616
62163,Bouret-Sur-Canche,2016,260
62164,Bourlon,2016,1175
62165,Bournonville,2016,244
62166,Bours,2016,614
62167,Boursin,2016,262
62168,Bourthes,2016,866
62169,Bouvelinghem,2016,210
62170,Bouvigny-Boyeffles,2016,2428
62171,Boyaval,2016,134
62172,Boyelles,2016,357
62173,Brebières,2016,4908
62174,Brêmes,2016,1290
62175,Brévillers,2016,159
62176,Bréxent-Enocq,2016,688
62177,Brimeux,2016,839
62178,Bruay-La-Buissière,2016,22230
62179,Brunembert,2016,416
62180,Brias,2016,292
62181,Bucquoy,2016,1467
62182,Buire-Au-Bois,2016,229
62183,Buire-Le-Sec,2016,786
62184,Buissy,2016,258
62185,Bullecourt,2016,239
62186,Bully-Les-Mines,2016,12299
62187,Buneville,2016,178
62188,Burbure,2016,2925
62189,Bus,2016,125
62190,Busnes,2016,1291
62191,Caffiers,2016,758
62192,Cagnicourt,2016,432
62193,Calais,2016,74978
62194,Calonne-Ricouart,2016,5466
62195,Calonne-Sur-La-Lys,2016,1565
62196,La Calotterie,2016,646
62197,Camblain-Châtelain,2016,1777
62198,Cambligneul,2016,339
62199,Camblain-L'Abbé,2016,652
62200,Cambrin,2016,1189
62201,Camiers,2016,2685
62202,Campagne-Lès-Boulonnais,2016,613
62203,Campagne-Lès-Guines,2016,446
62204,Campagne-Lès-Hesdin,2016,1901
62205,Campagne-Lès-Wardrecques,2016,1223
62206,Campigneulles-Les-Grandes,2016,292
62207,Campigneulles-Les-Petites,2016,551
62208,Canettemont,2016,70
62209,Canlers,2016,162
62211,Capelle-Fermont,2016,215
62212,Capelle-Lès-Hesdin,2016,470
62213,Carency,2016,735
62214,Carly,2016,555
62215,Carvin,2016,17167
62216,La Cauchie,2016,206
62217,Cauchy-À-La-Tour,2016,2860
62218,Caucourt,2016,346
62219,Caumont,2016,169
62220,Cavron-Saint-Martin,2016,463
62221,Chelers,2016,266
62222,Chériennes,2016,151
62223,Chérisy,2016,295
62224,Chocques,2016,2920
62225,Clairmarais,2016,634
62227,Clenleu,2016,197
62228,Clerques,2016,320
62229,Cléty,2016,757
62230,Colembert,2016,923
62231,Colline-Beaumont,2016,137
62232,La Comté,2016,903
62233,Conchil-Le-Temple,2016,1132
62234,Conchy-Sur-Canche,2016,213
62235,Condette,2016,2523
62236,Contes,2016,328
62237,Conteville-Lès-Boulogne,2016,465
62238,Conteville-En-Ternois,2016,96
62239,Coquelles,2016,2503
62240,Corbehem,2016,2357
62241,Cormont,2016,327
62242,Couin,2016,111
62243,Coullemont,2016,115
62244,Coulogne,2016,5323
62245,Coulomby,2016,735
62246,Coupelle-Neuve,2016,163
62247,Coupelle-Vieille,2016,607
62248,Courcelles-Le-Comte,2016,451
62249,Courcelles-Lès-Lens,2016,7630
62250,Courrières,2016,10579
62251,Courset,2016,517
62252,La Couture,2016,2807
62253,Couturelle,2016,67
62254,Coyecques,2016,595
62255,Crémarest,2016,782
62256,Crépy,2016,150
62257,Créquy,2016,489
62258,Croisette,2016,291
62259,Croisilles,2016,1909
62260,Croix-En-Ternois,2016,324
62261,Cucq,2016,5120
62262,Cuinchy,2016,1745
62263,Dainville,2016,5573
62264,Dannes,2016,1330
62265,Delettes,2016,1174
62266,Denier,2016,83
62267,Dennebroeucq,2016,385
62268,Desvres,2016,5040
62269,Diéval,2016,753
62270,Divion,2016,6905
62271,Dohem,2016,832
62272,Douchy-Lès-Ayette,2016,304
62273,Doudeauville,2016,576
62274,Dourges,2016,5828
62275,Douriez,2016,337
62276,Douvrin,2016,5286
62277,Drocourt,2016,2936
62278,Drouvin-Le-Marais,2016,584
62279,Duisans,2016,1285
62280,Dury,2016,344
62281,Echinghen,2016,393
62282,Eclimeux,2016,172
62283,Ecoivres,2016,129
62284,Ecourt-Saint-Quentin,2016,1668
62285,Ecoust-Saint-Mein,2016,492
62286,Ecquedecques,2016,509
62288,Ecques,2016,2120
62289,Ecuires,2016,739
62290,Ecurie,2016,392
62291,,2016,2960
62292,Elnes,2016,935
62293,Embry,2016,242
62295,Enquin-Lez-Guinegatte,2016,1611
62296,Enquin-Sur-Baillons,2016,280
62297,Eperlecques,2016,3582
62298,Epinoy,2016,546
62299,Eps,2016,249
62300,Equihen-Plage,2016,2767
62301,Equirre,2016,72
62302,Ergny,2016,237
62303,Erin,2016,228
62304,Erny-Saint-Julien,2016,328
62306,Ervillers,2016,403
62307,Escalles,2016,233
62308,Escoeuilles,2016,478
62309,Esquerdes,2016,1617
62310,Essars,2016,1708
62311,Estevelles,2016,2048
62312,Estrée,2016,289
62313,Estrée-Blanche,2016,968
62314,Estrée-Cauchy,2016,377
62315,Estréelles,2016,357
62316,Estrée-Wamin,2016,169
62316,Estrée-Wamin,2016,169
62317,Etaing,2016,444
62318,Etaples,2016,11034
62319,Eterpigny,2016,257
62320,Etrun,2016,317
62321,Evin-Malmaison,2016,4580
62322,Famechon,2016,119
62323,Fampoux,2016,1165
62324,Farbus,2016,554
62325,Fauquembergues,2016,991
62326,Favreuil,2016,231
62327,Febvin-Palfart,2016,596
62328,Ferfay,2016,915
62329,Ferques,2016,1805
62330,Festubert,2016,1315
62331,Feuchy,2016,1037
62332,Ficheux,2016,526
62333,Fiefs,2016,384
62334,Fiennes,2016,897
62335,Fillièvres,2016,501
62336,Fléchin,2016,485
62337,Flers,2016,227
62338,Fleurbaix,2016,2685
62339,Fleury,2016,127
62340,Floringhem,2016,905
62341,Foncquevillers,2016,442
62342,Fontaine-Lès-Boulans,2016,97
62343,Fontaine-Lès-Croisilles,2016,285
62344,Fontaine-Lès-Hermans,2016,112
62345,Fontaine-L'Etalon,2016,104
62346,Fortel-En-Artois,2016,212
62347,Fosseux,2016,140
62348,Foufflin-Ricametz,2016,156
62349,Fouquereuil,2016,1547
62350,Fouquières-Lès-Béthune,2016,1074
62351,Fouquières-Lès-Lens,2016,6353
62352,Framecourt,2016,105
62353,Frémicourt,2016,248
62354,Frencq,2016,827
62355,Fresnes-Lès-Montauban,2016,568
62356,Fresnicourt-Le-Dolmen,2016,760
62357,Fresnoy,2016,66
62358,Fresnoy-En-Gohelle,2016,217
62359,Fressin,2016,571
62360,Fréthun,2016,1288
62361,Frévent,2016,3582
62362,Frévillers,2016,243
62362,Frévillers,2016,243
62363,Frévin-Capelle,2016,375
62364,Fruges,2016,2388
62365,Galametz,2016,201
62366,Gauchin-Légal,2016,322
62367,Gauchin-Verloingt,2016,846
62368,Gaudiempré,2016,198
62369,Gavrelle,2016,622
62370,Gennes-Ivergny,2016,128
62371,Givenchy-En-Gohelle,2016,1962
62372,Givenchy-Le-Noble,2016,151
62373,Givenchy-Lès-La-Bassée,2016,1011
62374,Gomiécourt,2016,153
62375,Gommecourt,2016,98
62376,Gonnehem,2016,2549
62377,Gosnay,2016,946
62378,Gouves,2016,197
62379,Gouy-En-Artois,2016,326
62380,Gouy-Servins,2016,344
62381,Gouy-En-Ternois,2016,136
62382,Gouy-Saint-André,2016,639
62383,Gouy-Sous-Bellonne,2016,1363
62384,Graincourt-Lès-Havrincourt,2016,633
62385,Grand-Rullecourt,2016,422
62386,Grenay,2016,6889
62387,Grévillers,2016,365
62388,Grigny,2016,295
62389,Grincourt-Lès-Pas,2016,29
62390,Groffliers,2016,1492
62391,Guarbecque,2016,1434
62392,Guémappe,2016,341
62393,Guemps,2016,1097
62395,Guigny,2016,150
62396,Guinecourt,2016,18
62397,Guînes,2016,5657
62398,Guisy,2016,268
62399,Habarcq,2016,684
62400,Haillicourt,2016,4942
62401,Haisnes,2016,4336
62402,Halinghen,2016,331
62403,Hallines,2016,1206
62404,Halloy,2016,225
62405,Hamblain-Les-Prés,2016,504
62406,Hamelincourt,2016,256
62407,Ham-En-Artois,2016,1009
62408,Hames-Boucres,2016,1475
62409,Hannescamps,2016,198
62410,Haplincourt,2016,186
62411,Haravesnes,2016,50
62412,Hardinghen,2016,1206
62413,Harnes,2016,12524
62414,Haucourt,2016,248
62415,Haute-Avesnes,2016,450
62416,Hautecloque,2016,219
62418,Hauteville,2016,318
62419,Haut-Loquin,2016,188
62421,Havrincourt,2016,401
62422,Hébuterne,2016,524
62423,Helfaut,2016,1669
62424,Hendecourt-Lès-Cagnicourt,2016,314
62425,Hendecourt-Lès-Ransart,2016,134
62426,Héninel,2016,181
62427,Hénin-Beaumont,2016,25901
62428,Hénin-Sur-Cojeul,2016,532
62429,Henneveux,2016,301
62430,Hénu,2016,166
62432,Herbinghen,2016,368
62433,Héricourt,2016,96
62434,La Herlière,2016,148
62435,Herlincourt,2016,106
62436,Herlin-Le-Sec,2016,177
62437,Herly,2016,321
62438,Hermaville,2016,546
62439,Hermelinghen,2016,405
62440,Hermies,2016,1184
62441,Hermin,2016,212
62442,Hernicourt,2016,559
62443,Hersin-Coupigny,2016,6236
62444,Hervelinghen,2016,234
62445,Hesdigneul-Lès-Béthune,2016,824
62446,Hesdigneul-Lès-Boulogne,2016,667
62447,Hesdin-La-Forêt,2016,2224
62448,Hesdin-L'Abbé,2016,1872
62449,Hesmond,2016,171
62450,Hestrus,2016,241
62451,Heuchin,2016,545
62452,Heuringhem,2016,1329
62453,Hézecques,2016,120
62454,Hinges,2016,2478
62455,Hocquinghen,2016,112
62456,Houchin,2016,706
62457,Houdain,2016,7337
62458,Houlle,2016,1107
62459,Houvin-Houvigneul,2016,228
62460,Hubersent,2016,266
62462,Huclier,2016,133
62463,Hucqueliers,2016,467
62464,Hulluch,2016,3429
62465,Humbercamps,2016,219
62466,Humbert,2016,234
62467,Humeroeuille,2016,174
62468,Humières,2016,235
62469,Inchy-En-Artois,2016,622
62470,Incourt,2016,84
62471,Bellinghem,2016,1073
62472,Inxent,2016,163
62473,Isbergues,2016,8946
62474,Isques,2016,1149
62475,Ivergny,2016,260
62476,Izel-Lès-Equerchin,2016,986
62477,Izel-Lès-Hameau,2016,714
62478,Journy,2016,283
62479,Labeuvrière,2016,1665
62480,Labourse,2016,2769
62481,Labroye,2016,170
62483,Lacres,2016,251
62484,Lagnicourt-Marcel,2016,335
62485,Laires,2016,363
62486,Lambres,2016,1058
62487,Landrethun-Le-Nord,2016,1299
62488,Landrethun-Lès-Ardres,2016,747
62489,Lapugnoy,2016,3452
62490,Lattre-Saint-Quentin,2016,265
62491,Laventie,2016,4988
62492,Lebiez,2016,249
62493,Lebucquière,2016,237
62494,Léchelle,2016,50
62495,Ledinghem,2016,335
62496,Lefaux,2016,240
62497,Leforest,2016,7112
62498,Lens,2016,30689
62499,Lépine,2016,266
62500,Lespesses,2016,404
62501,Lespinoy,2016,222
62502,Lestrem,2016,4487
62503,Leubringhen,2016,293
62504,Leulinghem,2016,248
62505,Leulinghen-Bernes,2016,428
62506,Licques,2016,1631
62507,Liencourt,2016,283
62508,Lières,2016,382
62509,Liettres,2016,323
62510,Liévin,2016,30936
62511,Lignereuil,2016,136
62512,Ligny-Lès-Aire,2016,613
62513,Ligny-Sur-Canche,2016,188
62514,Ligny-Saint-Flochel,2016,268
62515,Ligny-Thilloy,2016,542
62516,Lillers,2016,10058
62517,Linghem,2016,210
62518,Linzeux,2016,156
62519,Lisbourg,2016,588
62520,Locon,2016,2399
62521,La Loge,2016,194
62522,Loison-Sur-Créquoise,2016,258
62523,Loison-Sous-Lens,2016,5417
62524,Longfossé,2016,1444
62525,Longuenesse,2016,11029
62526,Longueville,2016,135
62527,Longvilliers,2016,250
62528,Loos-En-Gohelle,2016,6647
62529,Lorgies,2016,1585
62530,Lottinghen,2016,549
62531,Louches,2016,951
62532,Lozinghem,2016,1281
62533,Lugy,2016,147
62534,Lumbres,2016,3685
62535,La Madelaine-Sous-Montreuil,2016,163
62536,Magnicourt-En-Comte,2016,637
62537,Magnicourt-Sur-Canche,2016,119
62538,Maintenay,2016,414
62539,Maisnil,2016,244
62540,Maisnil-Lès-Ruitz,2016,1655
62541,Maisoncelle,2016,127
62542,Maizières,2016,187
62543,Mametz,2016,1991
62544,Manin,2016,189
62545,Maninghem,2016,151
62546,Maninghen-Henne,2016,323
62547,Marant,2016,73
62548,Marck,2016,10760
62550,Marconnelle,2016,1147
62551,Marenla,2016,247
62552,Maresquel-Ecquemicourt,2016,966
62553,Marest,2016,288
62554,Maresville,2016,101
62555,Marles-Les-Mines,2016,5615
62556,Marles-Sur-Canche,2016,297
62557,Maroeuil,2016,2477
62558,Marquay,2016,182
62559,Marquion,2016,981
62560,Marquise,2016,5111
62561,Martinpuich,2016,198
62562,Matringhem,2016,191
62563,Mazingarbe,2016,8011
62564,Mazinghem,2016,477
62565,Mencas,2016,76
62566,Menneville,2016,715
62567,Mentque-Nortbécourt,2016,658
62568,Mercatel,2016,675
62569,Merck-Saint-Liévin,2016,654
62570,Méricourt,2016,11688
62571,Merlimont,2016,3300
62572,Metz-En-Couture,2016,684
62573,Meurchin,2016,3805
62574,Mingoval,2016,230
62576,Moncheaux-Lès-Frévent,2016,130
62577,Monchel-Sur-Canche,2016,90
62578,Monchiet,2016,97
62579,Monchy-Au-Bois,2016,554
62580,Monchy-Breton,2016,456
62581,Monchy-Cayeux,2016,306
62582,Monchy-Le-Preux,2016,690
62583,Mondicourt,2016,608
62584,Mont-Bernanchon,2016,1363
62585,Montcavrel,2016,420
62586,Montenescourt,2016,457
62587,Montigny-En-Gohelle,2016,10185
62588,Montreuil-Sur-Mer,2016,2075
62589,Mont-Saint-Eloi,2016,1028
62590,Monts-En-Ternois,2016,64
62591,Morchies,2016,206
62592,Moringhem,2016,550
62593,Morval,2016,95
62594,Mory,2016,315
62595,Moulle,2016,1110
62596,Mouriez,2016,250
62597,Moyenneville,2016,266
62598,Muncq-Nieurlet,2016,719
62599,Nabringhen,2016,206
62600,Nédon,2016,154
62601,Nédonchel,2016,247
62602,Nempont-Saint-Firmin,2016,193
62603,Nesles,2016,954
62604,Neufchâtel-Hardelot,2016,3748
62605,Neulette,2016,28
62606,Neuve-Chapelle,2016,1439
62607,Neuville-Au-Cornet,2016,71
62608,Neuville-Bourjonval,2016,169
62609,Neuville-Saint-Vaast,2016,1512
62610,Neuville-Sous-Montreuil,2016,655
62611,Neuville-Vitasse,2016,508
62612,Neuvireuil,2016,547
62613,Nielles-Lès-Bléquin,2016,826
62614,Nielles-Lès-Ardres,2016,546
62615,Nielles-Lès-Calais,2016,278
62616,Noeux-Lès-Auxi,2016,179
62617,Noeux-Les-Mines,2016,12010
62618,Nordausques,2016,1235
62619,Noreuil,2016,158
62620,Norrent-Fontes,2016,1410
62621,Nortkerque,2016,1622
62622,Nort-Leulinghem,2016,217
62623,Nouvelle-Eglise,2016,650
62624,Noyelles-Godault,2016,5922
62625,Noyelles-Lès-Humières,2016,52
62626,Noyelles-Lès-Vermelles,2016,2407
62627,Noyelles-Sous-Bellonne,2016,813
62628,Noyelles-Sous-Lens,2016,6656
62629,Noyellette,2016,173
62630,Noyelle-Vion,2016,291
62631,Nuncq-Hautecôte,2016,470
62632,Oblinghem,2016,372
62633,Oeuf-En-Ternois,2016,251
62634,Offekerque,2016,1160
62635,Offin,2016,211
62636,Offrethun,2016,267
62637,Oignies,2016,9692
62638,Oisy-Le-Verger,2016,1231
62639,Oppy,2016,407
62640,Orville,2016,403
62641,Ostreville,2016,254
62642,Ourton,2016,770
62643,Outreau,2016,13709
62644,Ouve-Wirquin,2016,509
62645,Oye-Plage,2016,5260
62646,Palluel,2016,572
62647,Le Parcq,2016,791
62648,Parenty,2016,526
62649,Pas-En-Artois,2016,776
62650,Pelves,2016,729
62651,Penin,2016,474
62652,Pernes,2016,1639
62653,Pernes-Lès-Boulogne,2016,434
62654,Peuplingues,2016,775
62655,Pierremont,2016,283
62656,Pihem,2016,957
62657,Pihen-Lès-Guînes,2016,487
62658,Pittefaux,2016,125
62659,Planques,2016,83
62660,Plouvain,2016,450
62661,Bouin-Plumoison,2016,493
62662,Polincove,2016,831
62663,Pommera,2016,311
62664,Pommier,2016,233
62665,Le Ponchel,2016,203
62666,Pont-À-Vendin,2016,3177
62667,Le Portel,2016,9262
62668,Prédefin,2016,199
62669,Pressy,2016,315
62670,Preures,2016,603
62671,Pronville,2016,324
62672,Puisieux,2016,672
62673,Quéant,2016,659
62674,Quelmes,2016,575
62675,Quercamps,2016,263
62676,Quernes,2016,465
62677,Le Quesnoy-En-Artois,2016,350
62678,Quesques,2016,667
62679,Questrecques,2016,311
62680,Quiéry-La-Motte,2016,734
62681,Quiestède,2016,608
62682,Quilen,2016,58
62683,Quoeux-Haut-Maînil,2016,254
62684,Racquinghem,2016,2296
62685,Radinghem,2016,277
62686,Ramecourt,2016,374
62688,Rang-Du-Fliers,2016,4118
62689,Ransart,2016,411
62690,Raye-Sur-Authie,2016,247
62691,Saint-Augustin,2016,799
62692,Rebergues,2016,379
62693,Rebreuve-Ranchicourt,2016,1079
62694,Rebreuve-Sur-Canche,2016,197
62695,Rebreuviette,2016,271
62696,Reclinghem,2016,246
62697,Récourt,2016,216
62698,Recques-Sur-Course,2016,284
62699,Recques-Sur-Hem,2016,622
62700,Regnauville,2016,212
62701,Rely,2016,455
62702,Remilly-Wirquin,2016,343
62703,Rémy,2016,383
62704,Renty,2016,646
62705,Rety,2016,2090
62706,Richebourg,2016,2605
62708,Riencourt-Lès-Bapaume,2016,37
62709,Riencourt-Lès-Cagnicourt,2016,267
62710,Rimboval,2016,141
