code_insee,nom_commune,departement,strate_perso,taux_tfpb,evol_2021_2024,rank_tfpb_dep_strate,ecart_tfpb_2024_vs_dep_strate_mean
59631,Walincourt-Selvigny,59,2000-3499 hab,36.88,0.0,0.3595505617977528,-2.357865168539327
59632,Wallers,59,5000-9999 hab,40.64,0.0,0.2264150943396226,-4.476037735849054
59633,Wallers-en-Fagne,59,< 500 hab,29.59,2.45,0.28125,-2.453750000000003
59634,Wallon-Cappel,59,500-1999 hab,38.21,1.11,0.7107142857142857,2.1494285714285724
59635,Wambaix,59,< 500 hab,29.1,0.0,0.25,-2.9437500000000014
59636,Wambrechies,59,10 000-19 999 hab,52.0,5.7,0.78125,3.1134375000000034
59637,Wandignies-Hamage,59,500-1999 hab,48.32,0.0,0.9678571428571427,12.259428571428572
59638,Wannehain,59,500-1999 hab,45.76,4.16,0.925,9.69942857142857
59639,Wargnies-le-Grand,59,500-1999 hab,40.71,0.0,0.8178571428571428,4.649428571428572
59640,Wargnies-le-Petit,59,500-1999 hab,33.87,1.18,0.3892857142857143,-2.190571428571431
59641,Warhem,59,2000-3499 hab,36.92,0.0,0.3707865168539326,-2.317865168539328
59642,Warlaing,59,500-1999 hab,36.64,0.0,0.6107142857142858,0.5794285714285721
59643,Warneton,59,< 500 hab,31.08,0.0,0.4921875,-0.9637500000000044
59645,Wasnes-au-Bac,59,500-1999 hab,34.95,0.91,0.4642857142857143,-1.1105714285714257
59646,Wasquehal,59,20 000-49 999 hab,46.31,0.0,0.4444444444444444,-0.2716666666666683
59647,Watten,59,2000-3499 hab,45.29,0.0,0.8707865168539326,6.05213483146067
59648,Wattignies,59,10 000-19 999 hab,44.26,0.0,0.1875,-4.626562499999999
59649,Wattignies-la-Victoire,59,< 500 hab,30.91,0.0,0.46875,-1.1337500000000027
59650,Wattrelos,59,20 000-49 999 hab,67.2,-1.59,1.0,20.61833333333333
59651,Wavrechain-sous-Denain,59,500-1999 hab,49.58,-2.01,0.975,13.51942857142857
59652,Wavrechain-sous-Faulx,59,< 500 hab,30.86,0.6,0.4453125,-1.1837500000000034
59653,Wavrin,59,5000-9999 hab,40.91,0.0,0.2452830188679245,-4.206037735849058
59654,Waziers,59,5000-9999 hab,56.47,-2.57,0.9245283018867924,11.353962264150944
59655,Wemaers-Cappel,59,< 500 hab,33.93,1.87,0.734375,1.8862499999999969
59656,Wervicq-Sud,59,5000-9999 hab,50.72,8.45,0.8867924528301887,5.603962264150944
59657,West-Cappel,59,500-1999 hab,34.05,1.0,0.4142857142857143,-2.010571428571432
59658,Wicres,59,500-1999 hab,38.66,0.0,0.7392857142857143,2.599428571428568
59659,Wignehies,59,2000-3499 hab,43.09,0.0,0.7752808988764045,3.852134831460674
59660,Willems,59,2000-3499 hab,46.22,0.0,0.8876404494382022,6.9821348314606695
59661,Willies,59,< 500 hab,28.47,0.0,0.1796875,-3.573750000000004
59662,Winnezeele,59,500-1999 hab,28.09,0.0,0.0446428571428571,-7.970571428571429
59663,Wormhout,59,5000-9999 hab,40.27,0.0,0.1886792452830188,-4.846037735849052
59664,Wulverdinghe,59,< 500 hab,25.95,0.0,0.0234375,-6.093750000000004
59665,Wylder,59,< 500 hab,28.89,0.0,0.21484375,-3.1537500000000023
59666,Zegerscappel,59,500-1999 hab,31.22,0.0,0.1964285714285714,-4.84057142857143
59667,Zermezeele,59,< 500 hab,30.77,0.0,0.4296875,-1.2737500000000033
59668,Zuydcoote,59,500-1999 hab,38.89,0.0,0.75,2.829428571428572
59669,Zuytpeene,59,500-1999 hab,25.78,0.0,0.0107142857142857,-10.280571428571427
59670,Don,59,500-1999 hab,46.44,0.0,0.9392857142857144,10.37942857142857
62001,Ablain-Saint-Nazaire,62,500-1999 hab,44.01,0.0,0.8776223776223776,5.871118881118882
62002,Ablainzevelle,62,< 500 hab,32.48,0.0,0.1937639198218262,-3.073229398663699
62003,Acheville,62,500-1999 hab,39.4,0.0,0.6398601398601399,1.2611188811188825
62004,Achicourt,62,5000-9999 hab,49.5,3.67,0.5416666666666666,0.0702083333333334
62005,Achiet-le-Grand,62,500-1999 hab,42.93,1.01,0.8391608391608392,4.791118881118884
62006,Achiet-le-Petit,62,< 500 hab,35.95,0.0,0.5657015590200446,0.396770601336307
62007,Acq,62,500-1999 hab,42.31,0.0,0.8076923076923077,4.171118881118886
62008,Acquin-Westbécourt,62,500-1999 hab,37.96,0.0,0.5314685314685315,-0.1788811188811152
62009,Adinfer,62,< 500 hab,31.98,0.0,0.1425389755011135,-3.573229398663696
62010,Affringues,62,< 500 hab,43.78,1.86,0.9732739420935412,8.226770601336305
62011,Agnez-lès-Duisans,62,500-1999 hab,31.76,0.0,0.0909090909090909,-6.3788811188811145
62012,Agnières,62,< 500 hab,46.94,0.0,0.9955456570155902,11.386770601336302
62013,Agny,62,500-1999 hab,34.59,0.0,0.2167832167832167,-3.5488811188811127
62014,Aire-sur-la-Lys,62,5000-9999 hab,51.32,0.0,0.6666666666666666,1.8902083333333335
62015,Airon-Notre-Dame,62,< 500 hab,31.5,1.45,0.1158129175946547,-4.053229398663696
62016,Airon-Saint-Vaast,62,< 500 hab,30.05,0.0,0.0690423162583518,-5.503229398663695
62017,Aix-en-Ergny,62,< 500 hab,32.53,0.0,0.1993318485523385,-3.0232293986636947
62018,Aix-en-Issart,62,< 500 hab,38.11,0.0,0.7728285077951003,2.556770601336304
62019,Aix-Noulette,62,3500-4999 hab,52.26,-0.73,0.9333333333333332,7.742333333333335
62020,Alembon,62,500-1999 hab,33.69,0.0,0.1713286713286713,-4.448881118881118
62021,Alette,62,< 500 hab,37.61,0.0,0.7461024498886414,2.056770601336304
62022,Alincthun,62,< 500 hab,43.95,0.0,0.977728285077951,8.396770601336307
62023,Allouagne,62,2000-3499 hab,44.42,0.0,0.5510204081632653,-0.3887755102040842
62024,Alquines,62,500-1999 hab,38.32,0.0,0.5611888111888111,0.1811188811188842
62025,Ambleteuse,62,2000-3499 hab,37.7,0.0,0.1428571428571428,-7.108775510204083
62026,Ambricourt,62,< 500 hab,35.96,1.05,0.5712694877505567,0.406770601336305
62027,Ambrines,62,< 500 hab,34.35,0.0,0.3930957683741648,-1.2032293986636944
62028,Ames,62,500-1999 hab,41.31,0.0,0.7482517482517482,3.171118881118886
62029,Amettes,62,< 500 hab,42.35,0.0,0.9532293986636972,6.796770601336306
62030,Amplier,62,< 500 hab,36.24,0.0,0.6146993318485523,0.6867706013363062
62031,Andres,62,500-1999 hab,42.69,0.0,0.8251748251748252,4.551118881118882
62032,Angres,62,3500-4999 hab,63.03,0.0,1.0,18.512333333333338
62033,Annay,62,3500-4999 hab,42.9,4.13,0.4666666666666667,-1.6176666666666648
62034,Annequin,62,2000-3499 hab,41.69,0.0,0.4081632653061224,-3.118775510204088
62035,Annezin,62,5000-9999 hab,44.06,5.0,0.2916666666666667,-5.369791666666664
62036,Anvin,62,500-1999 hab,38.29,0.0,0.5559440559440559,0.151118881118883
62037,Anzin-Saint-Aubin,62,2000-3499 hab,42.96,0.0,0.4693877551020408,-1.848775510204085
62038,Ardres,62,3500-4999 hab,41.66,0.0,0.3333333333333333,-2.857666666666667
62039,Arleux-en-Gohelle,62,500-1999 hab,38.82,0.0,0.5979020979020979,0.6811188811188842
62040,Arques,62,5000-9999 hab,44.26,1.0,0.3125,-5.169791666666669
62041,Arras,62,20 000-49 999 hab,46.9,0.0,0.1428571428571428,-11.988571428571433
62042,Athies,62,500-1999 hab,37.71,0.0,0.5174825174825175,-0.4288811188811152
62043,Les Attaques,62,2000-3499 hab,38.14,0.0,0.1632653061224489,-6.668775510204085
62044,Attin,62,500-1999 hab,35.58,0.0,0.3216783216783216,-2.558881118881118
62045,Aubigny-en-Artois,62,500-1999 hab,42.47,0.0,0.8146853146853147,4.331118881118883
62046,Aubin-Saint-Vaast,62,500-1999 hab,30.84,0.5,0.0454545454545454,-7.298881118881116
62047,Aubrometz,62,< 500 hab,35.77,0.0,0.5456570155902004,0.2167706013363073
62048,Auchel,62,10 000-19 999 hab,54.24,0.0,0.5882352941176471,0.6047058823529454
62049,Auchy-au-Bois,62,500-1999 hab,43.73,0.0,0.8636363636363636,5.591118881118881
62050,Auchy-lès-Hesdin,62,500-1999 hab,48.25,3.23,0.972027972027972,10.111118881118884
62051,Auchy-les-Mines,62,3500-4999 hab,49.44,6.5,0.8,4.922333333333334
62052,Audembert,62,< 500 hab,39.37,0.0,0.8530066815144766,3.8167706013363016
62053,Audincthun,62,500-1999 hab,32.64,0.0,0.1328671328671328,-5.498881118881116
62054,Audinghen,62,500-1999 hab,31.47,0.0,0.0664335664335664,-6.668881118881117
62055,Audrehem,62,500-1999 hab,34.55,0.0,0.208041958041958,-3.588881118881119
62056,Audresselles,62,500-1999 hab,35.26,0.0,0.2727272727272727,-2.878881118881118
62057,Audruicq,62,5000-9999 hab,45.33,0.0,0.3333333333333333,-4.099791666666668
62058,Aumerval,62,< 500 hab,37.33,0.0,0.7171492204899778,1.7767706013363025
62059,Autingues,62,< 500 hab,35.4,0.0,0.5044543429844098,-0.1532293986636972
62060,Auxi-le-Château,62,2000-3499 hab,41.36,0.0,0.3877551020408163,-3.4487755102040865
62061,Averdoingt,62,< 500 hab,34.13,0.0,0.3630289532293986,-1.4232293986636932
62062,Avesnes,62,< 500 hab,29.06,0.0,0.0345211581291759,-6.493229398663697
62063,Avesnes-le-Comte,62,500-1999 hab,44.03,1.14,0.8811188811188811,5.891118881118885
62064,Avesnes-lès-Bapaume,62,< 500 hab,34.53,0.0,0.4253897550111358,-1.023229398663695
62065,Avion,62,10 000-19 999 hab,59.24,-1.21,0.7647058823529411,5.604705882352945
62066,Avondance,62,< 500 hab,24.04,0.0,0.0044543429844097,-11.513229398663697
62067,Avroult,62,500-1999 hab,35.69,0.0,0.3479020979020979,-2.4488811188811184
62068,Ayette,62,< 500 hab,33.64,0.0,0.309576837416481,-1.9132293986636952
62069,Azincourt,62,< 500 hab,35.6,0.0,0.5267260579064588,0.0467706013363056
62070,Bailleul-aux-Cornailles,62,< 500 hab,28.62,0.0,0.0244988864142538,-6.933229398663695
62071,Bailleul-lès-Pernes,62,< 500 hab,33.0,0.0,0.2538975501113585,-2.553229398663696
62072,Bailleulmont,62,< 500 hab,36.54,0.0,0.6469933184855234,0.9867706013363032
62073,Bailleul-Sir-Berthoult,62,500-1999 hab,39.69,1.35,0.6678321678321678,1.5511188811188816
62074,Bailleulval,62,< 500 hab,33.77,0.0,0.3296213808463251,-1.783229398663693
62075,Baincthun,62,500-1999 hab,43.84,0.0,0.8706293706293706,5.701118881118887
62076,Bainghen,62,< 500 hab,38.03,0.0,0.7683741648106904,2.4767706013363053
62077,Bajus,62,< 500 hab,57.02,0.0,1.0,21.466770601336307
62078,Balinghem,62,500-1999 hab,38.42,0.0,0.5664335664335665,0.2811188811188856
62079,Bancourt,62,< 500 hab,33.76,0.5,0.3262806236080178,-1.7932293986636978
62080,Bapaume,62,3500-4999 hab,42.59,0.0,0.4333333333333333,-1.92766666666666
62081,Baralle,62,< 500 hab,35.28,0.0,0.487750556792873,-0.2732293986636946
62082,Barastre,62,< 500 hab,36.16,0.0,0.6057906458797327,0.6067706013363008
62083,Barlin,62,5000-9999 hab,46.55,0.0,0.375,-2.8797916666666694
62084,Barly,62,< 500 hab,34.42,0.0,0.4031180400890868,-1.133229398663694
62085,Basseux,62,< 500 hab,35.04,0.0,0.4699331848552338,-0.5132293986636967
62086,Bavincourt,62,< 500 hab,34.52,0.0,0.4220489977728285,-1.033229398663693
62087,Bayenghem-lès-Éperlecques,62,500-1999 hab,40.12,0.0,0.6993006993006993,1.9811188811188811
62088,Bayenghem-lès-Seninghem,62,< 500 hab,36.53,0.0,0.6425389755011136,0.9767706013363052
62089,Bazinghen,62,< 500 hab,32.61,0.0,0.2048997772828507,-2.9432293986636964
62090,Béalencourt,62,< 500 hab,27.8,0.0,0.0155902004454342,-7.753229398663695
62091,Beaudricourt,62,< 500 hab,29.74,0.0,0.0567928730512249,-5.813229398663697
62092,Beaufort-Blavincourt,62,< 500 hab,31.33,0.0,0.1091314031180401,-4.2232293986636975
62093,Beaulencourt,62,< 500 hab,34.29,0.0,0.3786191536748329,-1.2632293986636969
62094,Beaumerie-Saint-Martin,62,< 500 hab,34.99,0.0,0.4632516703786191,-0.5632293986636938
62095,Beaumetz-lès-Aire,62,< 500 hab,35.75,0.0,0.5434298440979956,0.1967706013363042
62096,Beaumetz-lès-Cambrai,62,500-1999 hab,36.73,0.0,0.43006993006993,-1.4088811188811192
62097,Beaumetz-lès-Loges,62,500-1999 hab,35.41,0.52,0.2902097902097902,-2.7288811188811195
62099,Beaurains,62,5000-9999 hab,46.7,0.46,0.4166666666666667,-2.729791666666664
62100,Beaurainville,62,2000-3499 hab,44.57,0.0,0.5714285714285714,-0.2387755102040856
62101,Beauvois,62,< 500 hab,39.7,0.0,0.8708240534521158,4.146770601336307
62102,Bécourt,62,< 500 hab,32.99,0.0,0.2505567928730512,-2.563229398663694
62103,Béhagnies,62,< 500 hab,34.33,0.0,0.3875278396436525,-1.2232293986636975
62104,Bellebrune,62,< 500 hab,38.85,0.0,0.8262806236080178,3.2967706013363056
62105,Belle-et-Houllefort,62,500-1999 hab,38.84,-5.88,0.6013986013986014,0.7011188811188873
62106,Bellonne,62,< 500 hab,36.03,0.0,0.5779510022271714,0.4767706013363053
62107,Bénifontaine,62,< 500 hab,48.25,17.35,0.9977728285077953,12.696770601336304
62108,Berck,62,10 000-19 999 hab,52.79,0.0,0.5294117647058824,-0.8452941176470574
62109,Bergueneuse,62,< 500 hab,34.95,0.69,0.455456570155902,-0.603229398663693
62111,Berlencourt-le-Cauroy,62,< 500 hab,28.47,0.0,0.0200445434298441,-7.083229398663697
62112,Berles-au-Bois,62,500-1999 hab,36.42,0.0,0.3951048951048951,-1.7188811188811144
62113,Berles-Monchel,62,< 500 hab,37.03,0.0,0.6971046770601337,1.476770601336305
62114,Bermicourt,62,< 500 hab,33.27,0.0,0.2850779510022271,-2.2832293986636927
62115,Berneville,62,< 500 hab,34.94,0.69,0.4521158129175947,-0.6132293986636981
62116,Bernieulles,62,< 500 hab,36.24,0.0,0.6146993318485523,0.6867706013363062
62117,Bertincourt,62,500-1999 hab,39.55,0.0,0.6538461538461539,1.411118881118881
62118,Béthonsart,62,< 500 hab,43.82,0.0,0.975501113585746,8.266770601336304
62119,Béthune,62,20 000-49 999 hab,60.33,0.0,0.4285714285714285,1.4414285714285668
62120,Beugin,62,< 500 hab,45.88,0.0,0.9910913140311804,10.326770601336309
62121,Beugnâtre,62,< 500 hab,30.51,0.0,0.086859688195991,-5.043229398663694
62122,Beugny,62,< 500 hab,32.5,0.0,0.1959910913140311,-3.053229398663696
62123,Beussent,62,500-1999 hab,34.12,0.0,0.194055944055944,-4.018881118881119
62124,Beutin,62,< 500 hab,38.71,0.0,0.8129175946547884,3.156770601336305
62125,Beuvrequen,62,< 500 hab,39.51,0.0,0.8619153674832962,3.956770601336302
62126,Beuvry,62,5000-9999 hab,50.23,0.0,0.6041666666666666,0.8002083333333303
62127,Bezinghem,62,< 500 hab,33.43,0.0,0.2939866369710467,-2.123229398663696
62128,Biache-Saint-Vaast,62,3500-4999 hab,38.13,0.0,0.1333333333333333,-6.387666666666661
62129,Biefvillers-lès-Bapaume,62,< 500 hab,36.7,0.0,0.6659242761692651,1.146770601336307
62130,Bienvillers-au-Bois,62,500-1999 hab,39.62,0.0,0.6608391608391608,1.4811188811188811
62131,Bihucourt,62,< 500 hab,42.72,0.0,0.9576837416481068,7.166770601336303
62132,Billy-Berclau,62,5000-9999 hab,49.99,0.0,0.5833333333333334,0.5602083333333354
62133,Billy-Montigny,62,5000-9999 hab,51.7,-1.21,0.6875,2.2702083333333363
62134,Bimont,62,< 500 hab,34.9,0.0,0.4498886414253897,-0.6532293986636972
62135,Blairville,62,< 500 hab,34.2,0.0,0.3697104677060133,-1.353229398663693
62137,Blangerval-Blangermont,62,< 500 hab,35.63,0.0,0.5300668151447662,0.0767706013363067
62138,Blangy-sur-Ternoise,62,500-1999 hab,30.15,0.0,0.0419580419580419,-7.988881118881117
62139,Blendecques,62,3500-4999 hab,38.9,2.0,0.2333333333333333,-5.617666666666665
62140,Bléquin,62,< 500 hab,37.11,0.0,0.7015590200445434,1.5567706013363036
62141,Blessy,62,500-1999 hab,31.07,2.0,0.0524475524475524,-7.068881118881116
62142,Blingel,62,< 500 hab,31.56,0.0,0.1202672605790645,-3.993229398663697
62143,Boffles,62,< 500 hab,33.25,0.0,0.2806236080178174,-2.303229398663696
62144,Boiry-Becquerelle,62,< 500 hab,45.71,0.9,0.9888641425389756,10.156770601336303
62145,Boiry-Notre-Dame,62,< 500 hab,36.61,0.0,0.655902004454343,1.0567706013363036
62146,Boiry-Saint-Martin,62,< 500 hab,33.55,0.0,0.3028953229398664,-2.003229398663698
62147,Boiry-Sainte-Rictrude,62,< 500 hab,30.7,0.0,0.0913140311804008,-4.8532293986636965
62148,Bois-Bernard,62,500-1999 hab,36.87,0.0,0.4423076923076923,-1.2688811188811189
62149,Boisdinghem,62,< 500 hab,39.42,0.0,0.8552338530066815,3.866770601336306
62150,Boisjean,62,500-1999 hab,36.61,0.0,0.4108391608391608,-1.5288811188811169
62151,Boisleux-au-Mont,62,500-1999 hab,35.38,0.0,0.2867132867132867,-2.758881118881113
62152,Boisleux-Saint-Marc,62,< 500 hab,38.72,0.0,0.8151447661469933,3.166770601336303
62153,Bomy,62,500-1999 hab,33.54,0.0,0.1660839160839161,-4.598881118881117
62154,Bonnières,62,500-1999 hab,35.59,0.08,0.3251748251748251,-2.5488811188811127
62155,Bonningues-lès-Ardres,62,500-1999 hab,35.9,0.36,0.3636363636363636,-2.238881118881117
62156,Bonningues-lès-Calais,62,500-1999 hab,31.46,0.0,0.0629370629370629,-6.678881118881115
62157,Boubers-lès-Hesmond,62,< 500 hab,32.25,0.0,0.1714922048997773,-3.303229398663696
62158,Boubers-sur-Canche,62,500-1999 hab,44.92,2.19,0.8986013986013986,6.781118881118886
62160,Boulogne-sur-Mer,62,20 000-49 999 hab,55.88,0.0,0.2857142857142857,-3.008571428571429
62161,Bouquehault,62,500-1999 hab,42.27,0.0,0.8006993006993007,4.131118881118887
62162,Bourecq,62,500-1999 hab,42.95,0.0,0.8426573426573427,4.811118881118887
62163,Bouret-sur-Canche,62,< 500 hab,39.13,0.0,0.8351893095768375,3.5767706013363068
62164,Bourlon,62,500-1999 hab,37.22,0.0,0.4702797202797202,-0.9188811188811172
