code_insee,nom_commune,departement,strate_perso,annee,taux_tfpb,n,mean,median,q25,q75,ecart_vs_median,ecart_vs_mean,position_bande
59048,Bantigny,59,< 500 hab,2021,32.02,128,31.66765625,31.05,28.6325,33.4525,0.9700000000000024,0.35234375000000284,entre_Q25_Q75
59048,Bantigny,59,< 500 hab,2022,38.2,128,31.834921875,31.16,28.8325,33.870000000000005,7.040000000000003,6.365078125000004,au-dessus_Q75
59048,Bantigny,59,< 500 hab,2023,38.2,128,31.9228125,31.18,28.8325,33.870000000000005,7.020000000000003,6.277187500000004,au-dessus_Q75
59048,Bantigny,59,< 500 hab,2024,38.2,128,32.04375,31.18,29.115,34.2525,7.020000000000003,6.15625,au-dessus_Q75
59049,Bantouzelle,59,< 500 hab,2021,27.56,128,31.66765625,31.05,28.6325,33.4525,-3.490000000000002,-4.107656250000002,sous_Q25
59049,Bantouzelle,59,< 500 hab,2022,27.56,128,31.834921875,31.16,28.8325,33.870000000000005,-3.6000000000000014,-4.274921875,sous_Q25
59049,Bantouzelle,59,< 500 hab,2023,27.56,128,31.9228125,31.18,28.8325,33.870000000000005,-3.620000000000001,-4.3628125,sous_Q25
59049,Bantouzelle,59,< 500 hab,2024,29.63,128,32.04375,31.18,29.115,34.2525,-1.5500000000000007,-2.413750000000004,entre_Q25_Q75
59050,Bas-Lieu,59,< 500 hab,2021,23.95,128,31.66765625,31.05,28.6325,33.4525,-7.100000000000001,-7.717656250000001,sous_Q25
59050,Bas-Lieu,59,< 500 hab,2022,24.75,128,31.834921875,31.16,28.8325,33.870000000000005,-6.41,-7.084921874999999,sous_Q25
59050,Bas-Lieu,59,< 500 hab,2023,28.54,128,31.9228125,31.18,28.8325,33.870000000000005,-2.6400000000000006,-3.3828125,sous_Q25
59050,Bas-Lieu,59,< 500 hab,2024,30.43,128,32.04375,31.18,29.115,34.2525,-0.75,-1.6137500000000031,entre_Q25_Q75
59051,La Bassée,59,5000-9999 hab,2021,35.47,53,44.7822641509434,42.99,40.64,47.43,-7.520000000000003,-9.312264150943399,sous_Q25
59051,La Bassée,59,5000-9999 hab,2022,35.47,53,44.816792452830185,42.99,40.73,47.64,-7.520000000000003,-9.346792452830186,sous_Q25
59051,La Bassée,59,5000-9999 hab,2023,35.47,53,44.81169811320755,42.99,40.73,48.29,-7.520000000000003,-9.34169811320755,sous_Q25
59051,La Bassée,59,5000-9999 hab,2024,35.47,53,45.116037735849055,43.69,41.0,48.6,-8.219999999999999,-9.646037735849056,sous_Q25
59052,Bauvin,59,5000-9999 hab,2021,45.12,53,44.7822641509434,42.99,40.64,47.43,2.1299999999999955,0.3377358490565996,entre_Q25_Q75
59052,Bauvin,59,5000-9999 hab,2022,45.12,53,44.816792452830185,42.99,40.73,47.64,2.1299999999999955,0.30320754716981213,entre_Q25_Q75
59052,Bauvin,59,5000-9999 hab,2023,48.62,53,44.81169811320755,42.99,40.73,48.29,5.6299999999999955,3.8083018867924494,au-dessus_Q75
59052,Bauvin,59,5000-9999 hab,2024,48.62,53,45.116037735849055,43.69,41.0,48.6,4.93,3.5039622641509425,au-dessus_Q75
59053,Bavay,59,2000-3499 hab,2021,37.57,89,38.8370786516854,38.51,34.97,42.71,-0.9399999999999977,-1.2670786516854022,entre_Q25_Q75
59053,Bavay,59,2000-3499 hab,2022,37.57,89,38.949101123595504,38.6,34.97,42.71,-1.0300000000000011,-1.379101123595504,entre_Q25_Q75
59053,Bavay,59,2000-3499 hab,2023,37.57,89,39.19370786516854,38.79,35.39,42.71,-1.2199999999999989,-1.6237078651685408,entre_Q25_Q75
59053,Bavay,59,2000-3499 hab,2024,37.57,89,39.23786516853933,38.9,35.5,42.71,-1.3299999999999983,-1.667865168539329,entre_Q25_Q75
59054,Bavinchove,59,500-1999 hab,2021,30.24,280,35.57325,34.925,31.5875,38.32,-4.684999999999999,-5.333250000000003,sous_Q25
59054,Bavinchove,59,500-1999 hab,2022,31.24,280,35.752785714285714,35.21,31.68,38.445,-3.9700000000000024,-4.512785714285716,sous_Q25
59054,Bavinchove,59,500-1999 hab,2023,31.24,280,35.95339285714286,35.370000000000005,31.9525,38.79,-4.130000000000006,-4.7133928571428605,sous_Q25
59054,Bavinchove,59,500-1999 hab,2024,31.24,280,36.06057142857143,35.400000000000006,32.0075,38.9275,-4.160000000000007,-4.82057142857143,sous_Q25
59055,Bazuel,59,500-1999 hab,2021,41.85,280,35.57325,34.925,31.5875,38.32,6.925000000000004,6.27675,au-dessus_Q75
59055,Bazuel,59,500-1999 hab,2022,41.85,280,35.752785714285714,35.21,31.68,38.445,6.640000000000001,6.097214285714287,au-dessus_Q75
59055,Bazuel,59,500-1999 hab,2023,41.85,280,35.95339285714286,35.370000000000005,31.9525,38.79,6.479999999999997,5.8966071428571425,au-dessus_Q75
59055,Bazuel,59,500-1999 hab,2024,41.85,280,36.06057142857143,35.400000000000006,32.0075,38.9275,6.449999999999996,5.789428571428573,au-dessus_Q75
59056,Beaucamps-Ligny,59,500-1999 hab,2021,34.13,280,35.57325,34.925,31.5875,38.32,-0.7949999999999946,-1.443249999999999,entre_Q25_Q75
59056,Beaucamps-Ligny,59,500-1999 hab,2022,34.13,280,35.752785714285714,35.21,31.68,38.445,-1.0799999999999983,-1.6227857142857118,entre_Q25_Q75
59056,Beaucamps-Ligny,59,500-1999 hab,2023,34.13,280,35.95339285714286,35.370000000000005,31.9525,38.79,-1.240000000000002,-1.8233928571428564,entre_Q25_Q75
59056,Beaucamps-Ligny,59,500-1999 hab,2024,34.13,280,36.06057142857143,35.400000000000006,32.0075,38.9275,-1.2700000000000031,-1.930571428571426,entre_Q25_Q75
59057,Beaudignies,59,500-1999 hab,2021,42.65,280,35.57325,34.925,31.5875,38.32,7.725000000000001,7.076749999999997,au-dessus_Q75
59057,Beaudignies,59,500-1999 hab,2022,42.65,280,35.752785714285714,35.21,31.68,38.445,7.439999999999998,6.897214285714284,au-dessus_Q75
59057,Beaudignies,59,500-1999 hab,2023,42.65,280,35.95339285714286,35.370000000000005,31.9525,38.79,7.279999999999994,6.69660714285714,au-dessus_Q75
59057,Beaudignies,59,500-1999 hab,2024,42.65,280,36.06057142857143,35.400000000000006,32.0075,38.9275,7.249999999999993,6.58942857142857,au-dessus_Q75
59058,Beaufort,59,500-1999 hab,2021,35.51,280,35.57325,34.925,31.5875,38.32,0.5850000000000009,-0.06325000000000358,entre_Q25_Q75
59058,Beaufort,59,500-1999 hab,2022,35.51,280,35.752785714285714,35.21,31.68,38.445,0.29999999999999716,-0.24278571428571638,entre_Q25_Q75
59058,Beaufort,59,500-1999 hab,2023,35.51,280,35.95339285714286,35.370000000000005,31.9525,38.79,0.13999999999999346,-0.4433928571428609,entre_Q25_Q75
59058,Beaufort,59,500-1999 hab,2024,36.51,280,36.06057142857143,35.400000000000006,32.0075,38.9275,1.1099999999999923,0.4494285714285695,entre_Q25_Q75
59059,Beaumont-en-Cambrésis,59,< 500 hab,2021,40.2,128,31.66765625,31.05,28.6325,33.4525,9.150000000000002,8.532343750000003,au-dessus_Q75
59059,Beaumont-en-Cambrésis,59,< 500 hab,2022,43.82,128,31.834921875,31.16,28.8325,33.870000000000005,12.66,11.985078125000001,au-dessus_Q75
59059,Beaumont-en-Cambrésis,59,< 500 hab,2023,43.82,128,31.9228125,31.18,28.8325,33.870000000000005,12.64,11.897187500000001,au-dessus_Q75
59059,Beaumont-en-Cambrésis,59,< 500 hab,2024,43.82,128,32.04375,31.18,29.115,34.2525,12.64,11.776249999999997,au-dessus_Q75
59060,Beaurain,59,< 500 hab,2021,29.15,128,31.66765625,31.05,28.6325,33.4525,-1.9000000000000021,-2.5176562500000017,entre_Q25_Q75
59060,Beaurain,59,< 500 hab,2022,29.15,128,31.834921875,31.16,28.8325,33.870000000000005,-2.0100000000000016,-2.6849218750000006,entre_Q25_Q75
59060,Beaurain,59,< 500 hab,2023,29.15,128,31.9228125,31.18,28.8325,33.870000000000005,-2.030000000000001,-2.7728125000000006,entre_Q25_Q75
59060,Beaurain,59,< 500 hab,2024,29.15,128,32.04375,31.18,29.115,34.2525,-2.030000000000001,-2.8937500000000043,entre_Q25_Q75
59061,Beaurepaire-sur-Sambre,59,< 500 hab,2021,33.41,128,31.66765625,31.05,28.6325,33.4525,2.359999999999996,1.7423437499999963,entre_Q25_Q75
59061,Beaurepaire-sur-Sambre,59,< 500 hab,2022,33.41,128,31.834921875,31.16,28.8325,33.870000000000005,2.2499999999999964,1.5750781249999974,entre_Q25_Q75
59061,Beaurepaire-sur-Sambre,59,< 500 hab,2023,33.41,128,31.9228125,31.18,28.8325,33.870000000000005,2.229999999999997,1.4871874999999974,entre_Q25_Q75
59061,Beaurepaire-sur-Sambre,59,< 500 hab,2024,34.41,128,32.04375,31.18,29.115,34.2525,3.229999999999997,2.3662499999999937,au-dessus_Q75
59062,Beaurieux,59,< 500 hab,2021,32.79,128,31.66765625,31.05,28.6325,33.4525,1.7399999999999984,1.1223437499999989,entre_Q25_Q75
59062,Beaurieux,59,< 500 hab,2022,32.79,128,31.834921875,31.16,28.8325,33.870000000000005,1.629999999999999,0.955078125,entre_Q25_Q75
59062,Beaurieux,59,< 500 hab,2023,32.79,128,31.9228125,31.18,28.8325,33.870000000000005,1.6099999999999994,0.8671875,entre_Q25_Q75
59062,Beaurieux,59,< 500 hab,2024,32.79,128,32.04375,31.18,29.115,34.2525,1.6099999999999994,0.7462499999999963,entre_Q25_Q75
59063,Beauvois-en-Cambrésis,59,500-1999 hab,2021,53.64,280,35.57325,34.925,31.5875,38.32,18.715000000000003,18.06675,au-dessus_Q75
59063,Beauvois-en-Cambrésis,59,500-1999 hab,2022,53.64,280,35.752785714285714,35.21,31.68,38.445,18.43,17.887214285714286,au-dessus_Q75
59063,Beauvois-en-Cambrésis,59,500-1999 hab,2023,53.64,280,35.95339285714286,35.370000000000005,31.9525,38.79,18.269999999999996,17.68660714285714,au-dessus_Q75
59063,Beauvois-en-Cambrésis,59,500-1999 hab,2024,53.64,280,36.06057142857143,35.400000000000006,32.0075,38.9275,18.239999999999995,17.579428571428572,au-dessus_Q75
59064,Bellaing,59,500-1999 hab,2021,41.81,280,35.57325,34.925,31.5875,38.32,6.885000000000005,6.236750000000001,au-dessus_Q75
59064,Bellaing,59,500-1999 hab,2022,41.81,280,35.752785714285714,35.21,31.68,38.445,6.600000000000001,6.057214285714288,au-dessus_Q75
59064,Bellaing,59,500-1999 hab,2023,41.81,280,35.95339285714286,35.370000000000005,31.9525,38.79,6.439999999999998,5.856607142857143,au-dessus_Q75
59064,Bellaing,59,500-1999 hab,2024,41.81,280,36.06057142857143,35.400000000000006,32.0075,38.9275,6.409999999999997,5.749428571428574,au-dessus_Q75
59065,Bellignies,59,500-1999 hab,2021,32.94,280,35.57325,34.925,31.5875,38.32,-1.9849999999999994,-2.633250000000004,entre_Q25_Q75
59065,Bellignies,59,500-1999 hab,2022,32.94,280,35.752785714285714,35.21,31.68,38.445,-2.270000000000003,-2.8127857142857167,entre_Q25_Q75
59065,Bellignies,59,500-1999 hab,2023,32.94,280,35.95339285714286,35.370000000000005,31.9525,38.79,-2.430000000000007,-3.013392857142861,entre_Q25_Q75
59065,Bellignies,59,500-1999 hab,2024,32.94,280,36.06057142857143,35.400000000000006,32.0075,38.9275,-2.460000000000008,-3.1205714285714308,entre_Q25_Q75
59066,Bérelles,59,< 500 hab,2021,28.15,128,31.66765625,31.05,28.6325,33.4525,-2.900000000000002,-3.5176562500000017,sous_Q25
59066,Bérelles,59,< 500 hab,2022,28.15,128,31.834921875,31.16,28.8325,33.870000000000005,-3.0100000000000016,-3.6849218750000006,sous_Q25
59066,Bérelles,59,< 500 hab,2023,28.15,128,31.9228125,31.18,28.8325,33.870000000000005,-3.030000000000001,-3.7728125000000006,sous_Q25
59066,Bérelles,59,< 500 hab,2024,28.15,128,32.04375,31.18,29.115,34.2525,-3.030000000000001,-3.8937500000000043,sous_Q25
59067,Bergues,59,3500-4999 hab,2021,54.09,42,44.03238095238095,44.945,39.9575,48.0675,9.145000000000003,10.057619047619056,au-dessus_Q75
59067,Bergues,59,3500-4999 hab,2022,54.09,42,44.327619047619045,45.115,40.515,48.0675,8.975000000000001,9.762380952380958,au-dessus_Q75
59067,Bergues,59,3500-4999 hab,2023,54.09,42,45.00095238095238,45.18,41.575,49.0825,8.910000000000004,9.089047619047626,au-dessus_Q75
59067,Bergues,59,3500-4999 hab,2024,54.09,42,44.800714285714285,45.115,41.575,48.575,8.975000000000001,9.289285714285718,au-dessus_Q75
59068,Berlaimont,59,2000-3499 hab,2021,34.26,89,38.8370786516854,38.51,34.97,42.71,-4.25,-4.5770786516854045,sous_Q25
59068,Berlaimont,59,2000-3499 hab,2022,34.26,89,38.949101123595504,38.6,34.97,42.71,-4.340000000000003,-4.689101123595506,sous_Q25
59068,Berlaimont,59,2000-3499 hab,2023,34.26,89,39.19370786516854,38.79,35.39,42.71,-4.530000000000001,-4.933707865168543,sous_Q25
59068,Berlaimont,59,2000-3499 hab,2024,35.26,89,39.23786516853933,38.9,35.5,42.71,-3.6400000000000006,-3.9778651685393314,sous_Q25
59069,Bermerain,59,500-1999 hab,2021,45.82,280,35.57325,34.925,31.5875,38.32,10.895000000000003,10.246749999999999,au-dessus_Q75
59069,Bermerain,59,500-1999 hab,2022,45.82,280,35.752785714285714,35.21,31.68,38.445,10.61,10.067214285714286,au-dessus_Q75
59069,Bermerain,59,500-1999 hab,2023,45.82,280,35.95339285714286,35.370000000000005,31.9525,38.79,10.449999999999996,9.866607142857141,au-dessus_Q75
59069,Bermerain,59,500-1999 hab,2024,45.82,280,36.06057142857143,35.400000000000006,32.0075,38.9275,10.419999999999995,9.759428571428572,au-dessus_Q75
59071,Bersée,59,2000-3499 hab,2021,33.65,89,38.8370786516854,38.51,34.97,42.71,-4.859999999999999,-5.187078651685404,sous_Q25
59071,Bersée,59,2000-3499 hab,2022,33.65,89,38.949101123595504,38.6,34.97,42.71,-4.950000000000003,-5.299101123595506,sous_Q25
59071,Bersée,59,2000-3499 hab,2023,37.02,89,39.19370786516854,38.79,35.39,42.71,-1.769999999999996,-2.173707865168538,entre_Q25_Q75
59071,Bersée,59,2000-3499 hab,2024,37.02,89,39.23786516853933,38.9,35.5,42.71,-1.8799999999999955,-2.2178651685393262,entre_Q25_Q75
59072,Bersillies,59,< 500 hab,2021,38.64,128,31.66765625,31.05,28.6325,33.4525,7.59,6.97234375,au-dessus_Q75
59072,Bersillies,59,< 500 hab,2022,38.64,128,31.834921875,31.16,28.8325,33.870000000000005,7.48,6.805078125000001,au-dessus_Q75
59072,Bersillies,59,< 500 hab,2023,38.64,128,31.9228125,31.18,28.8325,33.870000000000005,7.460000000000001,6.717187500000001,au-dessus_Q75
59072,Bersillies,59,< 500 hab,2024,38.64,128,32.04375,31.18,29.115,34.2525,7.460000000000001,6.596249999999998,au-dessus_Q75
59073,Berthen,59,500-1999 hab,2021,32.97,280,35.57325,34.925,31.5875,38.32,-1.9549999999999983,-2.6032500000000027,entre_Q25_Q75
59073,Berthen,59,500-1999 hab,2022,32.97,280,35.752785714285714,35.21,31.68,38.445,-2.240000000000002,-2.7827857142857155,entre_Q25_Q75
59073,Berthen,59,500-1999 hab,2023,32.97,280,35.95339285714286,35.370000000000005,31.9525,38.79,-2.4000000000000057,-2.98339285714286,entre_Q25_Q75
59073,Berthen,59,500-1999 hab,2024,32.97,280,36.06057142857143,35.400000000000006,32.0075,38.9275,-2.430000000000007,-3.0905714285714296,entre_Q25_Q75
59074,Bertry,59,2000-3499 hab,2021,37.13,89,38.8370786516854,38.51,34.97,42.71,-1.3799999999999955,-1.7070786516854,entre_Q25_Q75
59074,Bertry,59,2000-3499 hab,2022,37.13,89,38.949101123595504,38.6,34.97,42.71,-1.4699999999999989,-1.8191011235955017,entre_Q25_Q75
59074,Bertry,59,2000-3499 hab,2023,37.13,89,39.19370786516854,38.79,35.39,42.71,-1.6599999999999966,-2.0637078651685385,entre_Q25_Q75
59074,Bertry,59,2000-3499 hab,2024,38.13,89,39.23786516853933,38.9,35.5,42.71,-0.769999999999996,-1.1078651685393268,entre_Q25_Q75
59075,Béthencourt,59,500-1999 hab,2021,30.02,280,35.57325,34.925,31.5875,38.32,-4.904999999999998,-5.553250000000002,sous_Q25
59075,Béthencourt,59,500-1999 hab,2022,30.02,280,35.752785714285714,35.21,31.68,38.445,-5.190000000000001,-5.732785714285715,sous_Q25
59075,Béthencourt,59,500-1999 hab,2023,30.02,280,35.95339285714286,35.370000000000005,31.9525,38.79,-5.350000000000005,-5.933392857142859,sous_Q25
59075,Béthencourt,59,500-1999 hab,2024,30.02,280,36.06057142857143,35.400000000000006,32.0075,38.9275,-5.380000000000006,-6.040571428571429,sous_Q25
59076,Bettignies,59,< 500 hab,2021,31.39,128,31.66765625,31.05,28.6325,33.4525,0.33999999999999986,-0.2776562499999997,entre_Q25_Q75
59076,Bettignies,59,< 500 hab,2022,31.39,128,31.834921875,31.16,28.8325,33.870000000000005,0.23000000000000043,-0.4449218749999986,entre_Q25_Q75
59076,Bettignies,59,< 500 hab,2023,31.39,128,31.9228125,31.18,28.8325,33.870000000000005,0.21000000000000085,-0.5328124999999986,entre_Q25_Q75
59076,Bettignies,59,< 500 hab,2024,31.39,128,32.04375,31.18,29.115,34.2525,0.21000000000000085,-0.6537500000000023,entre_Q25_Q75
59077,Bettrechies,59,< 500 hab,2021,34.75,128,31.66765625,31.05,28.6325,33.4525,3.6999999999999993,3.0823437499999997,au-dessus_Q75
59077,Bettrechies,59,< 500 hab,2022,34.75,128,31.834921875,31.16,28.8325,33.870000000000005,3.59,2.915078125000001,au-dessus_Q75
59077,Bettrechies,59,< 500 hab,2023,34.75,128,31.9228125,31.18,28.8325,33.870000000000005,3.5700000000000003,2.827187500000001,au-dessus_Q75
59077,Bettrechies,59,< 500 hab,2024,34.75,128,32.04375,31.18,29.115,34.2525,3.5700000000000003,2.706249999999997,au-dessus_Q75
59078,Beugnies,59,500-1999 hab,2021,31.56,280,35.57325,34.925,31.5875,38.32,-3.3649999999999984,-4.013250000000003,sous_Q25
59078,Beugnies,59,500-1999 hab,2022,31.56,280,35.752785714285714,35.21,31.68,38.445,-3.650000000000002,-4.192785714285716,sous_Q25
59078,Beugnies,59,500-1999 hab,2023,31.56,280,35.95339285714286,35.370000000000005,31.9525,38.79,-3.810000000000006,-4.39339285714286,sous_Q25
59078,Beugnies,59,500-1999 hab,2024,31.56,280,36.06057142857143,35.400000000000006,32.0075,38.9275,-3.840000000000007,-4.50057142857143,sous_Q25
59079,Beuvrages,59,5000-9999 hab,2021,48.35,53,44.7822641509434,42.99,40.64,47.43,5.359999999999999,3.5677358490566036,au-dessus_Q75
59079,Beuvrages,59,5000-9999 hab,2022,47.64,53,44.816792452830185,42.99,40.73,47.64,4.649999999999999,2.8232075471698153,entre_Q25_Q75
59079,Beuvrages,59,5000-9999 hab,2023,46.94,53,44.81169811320755,42.99,40.73,48.29,3.9499999999999957,2.1283018867924497,entre_Q25_Q75
59079,Beuvrages,59,5000-9999 hab,2024,45.94,53,45.116037735849055,43.69,41.0,48.6,2.25,0.8239622641509428,entre_Q25_Q75
59080,Beuvry-la-Forêt,59,2000-3499 hab,2021,48.35,89,38.8370786516854,38.51,34.97,42.71,9.840000000000003,9.512921348314599,au-dessus_Q75
59080,Beuvry-la-Forêt,59,2000-3499 hab,2022,48.35,89,38.949101123595504,38.6,34.97,42.71,9.75,9.400898876404497,au-dessus_Q75
59080,Beuvry-la-Forêt,59,2000-3499 hab,2023,48.35,89,39.19370786516854,38.79,35.39,42.71,9.560000000000002,9.15629213483146,au-dessus_Q75
59080,Beuvry-la-Forêt,59,2000-3499 hab,2024,48.35,89,39.23786516853933,38.9,35.5,42.71,9.450000000000003,9.112134831460672,au-dessus_Q75
59081,Bévillers,59,500-1999 hab,2021,31.39,280,35.57325,34.925,31.5875,38.32,-3.5349999999999966,-4.183250000000001,sous_Q25
59081,Bévillers,59,500-1999 hab,2022,31.39,280,35.752785714285714,35.21,31.68,38.445,-3.8200000000000003,-4.362785714285714,sous_Q25
59081,Bévillers,59,500-1999 hab,2023,31.39,280,35.95339285714286,35.370000000000005,31.9525,38.79,-3.980000000000004,-4.563392857142858,sous_Q25
59081,Bévillers,59,500-1999 hab,2024,31.39,280,36.06057142857143,35.400000000000006,32.0075,38.9275,-4.010000000000005,-4.670571428571428,sous_Q25
59082,Bierne,59,500-1999 hab,2021,40.16,280,35.57325,34.925,31.5875,38.32,5.234999999999999,4.586749999999995,au-dessus_Q75
59082,Bierne,59,500-1999 hab,2022,40.16,280,35.752785714285714,35.21,31.68,38.445,4.949999999999996,4.407214285714282,au-dessus_Q75
59082,Bierne,59,500-1999 hab,2023,40.16,280,35.95339285714286,35.370000000000005,31.9525,38.79,4.789999999999992,4.206607142857138,au-dessus_Q75
59082,Bierne,59,500-1999 hab,2024,40.16,280,36.06057142857143,35.400000000000006,32.0075,38.9275,4.759999999999991,4.099428571428568,au-dessus_Q75
59083,Bissezeele,59,< 500 hab,2021,31.69,128,31.66765625,31.05,28.6325,33.4525,0.6400000000000006,0.022343750000000995,entre_Q25_Q75
59083,Bissezeele,59,< 500 hab,2022,32.19,128,31.834921875,31.16,28.8325,33.870000000000005,1.0299999999999976,0.3550781249999986,entre_Q25_Q75
59083,Bissezeele,59,< 500 hab,2023,32.19,128,31.9228125,31.18,28.8325,33.870000000000005,1.009999999999998,0.2671874999999986,entre_Q25_Q75
59083,Bissezeele,59,< 500 hab,2024,32.19,128,32.04375,31.18,29.115,34.2525,1.009999999999998,0.14624999999999488,entre_Q25_Q75
59084,Blaringhem,59,2000-3499 hab,2021,27.29,89,38.8370786516854,38.51,34.97,42.71,-11.219999999999999,-11.547078651685403,sous_Q25
59084,Blaringhem,59,2000-3499 hab,2022,27.29,89,38.949101123595504,38.6,34.97,42.71,-11.310000000000002,-11.659101123595505,sous_Q25
59084,Blaringhem,59,2000-3499 hab,2023,27.29,89,39.19370786516854,38.79,35.39,42.71,-11.5,-11.903707865168542,sous_Q25
59084,Blaringhem,59,2000-3499 hab,2024,27.29,89,39.23786516853933,38.9,35.5,42.71,-11.61,-11.94786516853933,sous_Q25
59085,Blécourt,59,< 500 hab,2021,33.29,128,31.66765625,31.05,28.6325,33.4525,2.2399999999999984,1.6223437499999989,entre_Q25_Q75
59085,Blécourt,59,< 500 hab,2022,33.29,128,31.834921875,31.16,28.8325,33.870000000000005,2.129999999999999,1.455078125,entre_Q25_Q75
59085,Blécourt,59,< 500 hab,2023,33.29,128,31.9228125,31.18,28.8325,33.870000000000005,2.1099999999999994,1.3671875,entre_Q25_Q75
59085,Blécourt,59,< 500 hab,2024,33.29,128,32.04375,31.18,29.115,34.2525,2.1099999999999994,1.2462499999999963,entre_Q25_Q75
59086,Boeschepe,59,2000-3499 hab,2021,34.97,89,38.8370786516854,38.51,34.97,42.71,-3.539999999999999,-3.8670786516854037,entre_Q25_Q75
59086,Boeschepe,59,2000-3499 hab,2022,34.97,89,38.949101123595504,38.6,34.97,42.71,-3.6300000000000026,-3.9791011235955054,entre_Q25_Q75
59086,Boeschepe,59,2000-3499 hab,2023,34.97,89,39.19370786516854,38.79,35.39,42.71,-3.8200000000000003,-4.223707865168542,sous_Q25
59086,Boeschepe,59,2000-3499 hab,2024,34.97,89,39.23786516853933,38.9,35.5,42.71,-3.9299999999999997,-4.2678651685393305,sous_Q25
59087,Boëseghem,59,500-1999 hab,2021,32.0,280,35.57325,34.925,31.5875,38.32,-2.924999999999997,-3.5732500000000016,entre_Q25_Q75
59087,Boëseghem,59,500-1999 hab,2022,32.0,280,35.752785714285714,35.21,31.68,38.445,-3.210000000000001,-3.7527857142857144,entre_Q25_Q75
